text,label
"Subject: Proposal project report
From: promo@company.com
To: user@example.com

Proposal project regards regards meeting tonight regards thanks family proposal update tonight family notes thanks invoice regards lunch tonight thanks budget reminder thanks reminder thanks regards.",0
"Subject: Loan unsubscribe !!!
From: promo@spammy.com
To: user@example.com

Congratulations free credit free promotion urgent prize limit cheap prize prize offer guarantee unsubscribe risk-free offer money loan cheap credit loan urgent click limit guarantee click here now.",1
"Subject: Limit unsubscribe !!!
From: promo@spammy.com
To: user@example.com

Credit credit unsubscribe offer limit money risk-free unsubscribe money guarantee click here now.",1
"Subject: Offer cheap winner
From: promo@spammy.com
To: user@example.com

Prize urgent buy free unsubscribe limit cheap click cheap win buy free win promotion loan promotion credit unsubscribe winner click here now.",1
"Subject: Thanks attached report
From: promo@company.com
To: user@example.com

Meeting schedule report update lunch team reminder discussion project regards meeting discussion thanks meeting team regards meeting discussion regards reminder budget regards regards thanks regards.",0
"Subject: Budget proposal meeting
From: promo@company.com
To: user@example.com

Discussion lunch proposal invoice lunch proposal update thanks team project tonight update regards budget budget lunch notes budget attached proposal reminder schedule.",0
"Subject: Unsubscribe money
From: promo@spammy.com
To: user@example.com

Loan loan cheap offer urgent guarantee free winner offer loan unsubscribe buy $504 http://bit.ly/225 click here now.",1
"Subject: Regards budget reminder
From: promo@company.com
To: user@example.com

Thanks discussion project meeting schedule reminder attached team budget invoice lunch project family schedule update reminder lunch team lunch team family proposal lunch tonight project tonight budget update thanks lunch.",0
"Subject: Meeting
From: promo@company.com
To: user@example.com

Update proposal budget invoice tonight budget meeting budget tonight meeting schedule reminder thanks budget schedule tonight attached schedule.",0
"Subject: Unsubscribe
From: promo@spammy.com
To: user@example.com

Unsubscribe unsubscribe promotion buy win winner winner urgent cheap winner click urgent promotion free credit free $180 http://bit.ly/876.",1
"Subject: Report budget
From: promo@company.com
To: user@example.com

Thanks project schedule discussion project project discussion discussion notes discussion report invoice meeting thanks meeting lunch project budget attached reminder discussion thanks proposal lunch regards invoice reminder.",0
"Subject: Report meeting
From: promo@company.com
To: user@example.com

Update family project invoice proposal tonight proposal regards report tonight update thanks report lunch meeting update team proposal regards tonight thanks project tonight family team.",0
"Subject: Prize urgent !!!
From: promo@spammy.com
To: user@example.com

Promotion promotion prize guarantee limit offer winner free free credit win offer congratulations credit click winner loan click here now.",1
"Subject: Regards team schedule
From: promo@company.com
To: user@example.com

Report proposal proposal regards tonight notes regards project discussion schedule attached meeting update report regards attached update report report meeting notes schedule attached notes please see attached.",0
"Subject: Meeting family
From: promo@company.com
To: user@example.com

Team discussion attached update reminder budget regards notes thanks regards.",0
"Subject: Risk-free promotion !!!
From: promo@spammy.com
To: user@example.com

Guarantee cheap loan win unsubscribe limit promotion urgent unsubscribe money limit urgent money money free buy click $214 http://bit.ly/771 click here now.",1
"Subject: Thanks invoice budget
From: promo@company.com
To: user@example.com

Thanks proposal update thanks invoice team update discussion thanks regards.",0
"Subject: Urgent
From: promo@spammy.com
To: user@example.com

Winner urgent limit limit guarantee free offer credit money winner risk-free $792 http://bit.ly/621 click here now.",1
"Subject: Report invoice schedule
From: promo@company.com
To: user@example.com

Team attached lunch tonight lunch lunch invoice discussion team notes report reminder report tonight invoice thanks regards.",0
"Subject: Thanks regards
From: promo@company.com
To: user@example.com

Proposal family notes reminder attached lunch update attached update budget thanks regards.",0
"Subject: Report proposal
From: promo@company.com
To: user@example.com

Team budget report report notes budget budget reminder tonight tonight tonight tonight report regards discussion proposal please see attached.",0
"Subject: Win urgent
From: promo@spammy.com
To: user@example.com

Limit loan loan loan winner winner buy offer buy offer unsubscribe offer free offer loan win win limit credit.",1
"Subject: Reminder
From: promo@company.com
To: user@example.com

Tonight notes team meeting invoice reminder discussion lunch report budget update thanks meeting tonight discussion schedule proposal discussion report discussion budget please see attached.",0
"Subject: Guarantee
From: promo@spammy.com
To: user@example.com

Loan credit offer click limit limit click click promotion offer prize loan prize promotion guarantee unsubscribe prize free free risk-free win loan congratulations guarantee credit $495 http://bit.ly/626.",1
"Subject: Winner !!!
From: promo@spammy.com
To: user@example.com

Prize promotion winner limit offer limit urgent offer promotion win congratulations limit buy offer loan promotion winner risk-free congratulations click here now.",1
"Subject: Free cheap
From: promo@spammy.com
To: user@example.com

Limit promotion money prize offer free free money offer cheap promotion limit loan limit credit promotion buy buy.",1
"Subject: Free limit
From: promo@spammy.com
To: user@example.com

Free click loan urgent risk-free prize loan congratulations limit offer prize free offer winner prize winner cheap risk-free promotion congratulations offer money money urgent click here now.",1
"Subject: Update regards
From: promo@company.com
To: user@example.com

Report lunch project tonight regards budget meeting lunch budget invoice thanks regards.",0
"Subject: Limit winner win !!!
From: promo@spammy.com
To: user@example.com

Congratulations unsubscribe congratulations money urgent loan limit urgent loan winner money loan.",1
"Subject: Tonight family team
From: promo@company.com
To: user@example.com

Thanks report notes meeting discussion team invoice attached meeting team invoice thanks attached update report meeting notes regards attached lunch proposal lunch schedule meeting budget please see attached.",0
"Subject: Cheap prize money
From: promo@spammy.com
To: user@example.com

Loan loan click offer buy click buy loan free promotion free risk-free risk-free buy $674 http://bit.ly/491 click here now.",1
"Subject: Attached budget meeting
From: promo@company.com
To: user@example.com

Update lunch family meeting project proposal regards lunch discussion report invoice proposal proposal team team family thanks notes schedule please see attached.",0
"Subject: Invoice
From: promo@company.com
To: user@example.com

Project attached family meeting regards update update reminder invoice attached budget lunch invoice team schedule budget meeting project discussion family update attached budget family meeting budget project thanks regards.",0
"Subject: Prize offer cheap
From: promo@spammy.com
To: user@example.com

Winner limit win loan click unsubscribe money click unsubscribe cheap $459 http://bit.ly/742 click here now.",1
"Subject: Winner
From: promo@spammy.com
To: user@example.com

Credit congratulations buy loan loan prize win cheap winner limit buy congratulations win prize $270 http://bit.ly/101.",1
"Subject: Report notes
From: promo@company.com
To: user@example.com

Proposal project project report project thanks team regards update schedule meeting please see attached thanks regards.",0
"Subject: Report tonight lunch
From: promo@company.com
To: user@example.com

Attached budget team budget family report lunch meeting project thanks discussion discussion schedule team meeting regards update team tonight thanks proposal meeting update attached family notes report team budget attached.",0
"Subject: Update report attached
From: promo@company.com
To: user@example.com

Thanks notes update budget discussion team invoice lunch notes update notes team regards schedule lunch budget regards discussion thanks proposal schedule family budget meeting budget family proposal discussion attached discussion.",0
"Subject: Win
From: promo@spammy.com
To: user@example.com

Credit loan free promotion prize loan money free urgent cheap credit loan win unsubscribe buy cheap click here now.",1
"Subject: Discussion project
From: promo@company.com
To: user@example.com

Invoice discussion budget family lunch meeting lunch tonight update project discussion lunch thanks regards.",0
"Subject: Schedule discussion
From: promo@company.com
To: user@example.com

Report reminder reminder attached invoice attached reminder project report budget schedule thanks budget discussion project thanks family lunch project regards reminder reminder proposal notes family schedule family reminder notes please see attached.",0
"Subject: Win
From: promo@spammy.com
To: user@example.com

Buy credit money free offer winner risk-free unsubscribe cheap promotion buy promotion loan guarantee prize prize offer limit buy $287 http://bit.ly/467 click here now.",1
"Subject: Meeting
From: promo@company.com
To: user@example.com

Notes reminder invoice attached report project proposal report regards meeting tonight project notes reminder tonight attached proposal lunch meeting attached tonight tonight notes tonight update invoice lunch please see attached.",0
"Subject: Urgent
From: promo@spammy.com
To: user@example.com

Promotion unsubscribe credit buy guarantee unsubscribe money guarantee prize loan money buy cheap risk-free winner promotion free guarantee congratulations click here now.",1
"Subject: Limit urgent click !!!
From: promo@spammy.com
To: user@example.com

Prize credit cheap limit urgent guarantee prize unsubscribe risk-free risk-free congratulations offer free guarantee credit buy credit $998 http://bit.ly/910.",1
"Subject: Thanks attached project
From: promo@company.com
To: user@example.com

Report attached report thanks schedule proposal proposal thanks update project schedule schedule team attached regards family project proposal proposal reminder budget.",0
"Subject: Promotion
From: promo@spammy.com
To: user@example.com

Win loan congratulations congratulations free money guarantee winner offer buy $927 http://bit.ly/744 click here now.",1
"Subject: Thanks attached
From: promo@company.com
To: user@example.com

Lunch reminder regards reminder report notes proposal thanks report thanks.",0
"Subject: Congratulations urgent
From: promo@spammy.com
To: user@example.com

Prize congratulations offer congratulations offer offer buy urgent buy offer click cheap limit prize prize winner money offer money money credit unsubscribe $608 http://bit.ly/758 click here now.",1
"Subject: Limit cheap
From: promo@spammy.com
To: user@example.com

Limit buy cheap free limit unsubscribe money buy urgent buy urgent free loan offer risk-free $988 http://bit.ly/581.",1
"Subject: Thanks schedule
From: promo@company.com
To: user@example.com

Report regards tonight report budget team discussion schedule thanks discussion notes budget update team notes notes notes reminder attached thanks regards.",0
"Subject: Thanks meeting
From: promo@company.com
To: user@example.com

Thanks tonight invoice reminder reminder team report tonight team notes team project discussion reminder project schedule notes notes schedule lunch tonight proposal proposal reminder please see attached.",0
"Subject: Winner guarantee buy
From: promo@spammy.com
To: user@example.com

Promotion risk-free credit offer loan offer risk-free urgent offer cheap congratulations unsubscribe urgent prize click risk-free prize winner loan promotion prize free guarantee money click.",1
"Subject: Urgent prize congratulations
From: promo@spammy.com
To: user@example.com

Offer buy limit winner money risk-free cheap credit limit winner money free credit win unsubscribe $254 http://bit.ly/866 click here now.",1
"Subject: Guarantee win !!!
From: promo@spammy.com
To: user@example.com

Credit guarantee win congratulations winner limit limit cheap offer offer free unsubscribe limit money offer money winner click here now.",1
"Subject: Discussion notes thanks
From: promo@company.com
To: user@example.com

Attached notes meeting lunch discussion regards schedule tonight reminder notes proposal schedule discussion reminder.",0
"Subject: Prize win !!!
From: promo@spammy.com
To: user@example.com

Limit risk-free buy credit risk-free unsubscribe loan limit loan cheap click here now.",1
"Subject: Family
From: promo@company.com
To: user@example.com

Regards lunch invoice discussion attached update project update lunch thanks regards discussion thanks tonight budget budget team thanks regards.",0
"Subject: Schedule
From: promo@company.com
To: user@example.com

Update update project schedule lunch tonight thanks notes report family regards thanks regards.",0
"Subject: Free click
From: promo@spammy.com
To: user@example.com

Offer congratulations credit offer guarantee unsubscribe click promotion free guarantee guarantee offer click here now.",1
"Subject: Discussion schedule
From: promo@company.com
To: user@example.com

Budget discussion family meeting thanks lunch project team project report regards reminder project lunch discussion lunch proposal schedule discussion meeting proposal invoice notes discussion report attached meeting attached.",0
"Subject: Risk-free congratulations winner !!!
From: promo@spammy.com
To: user@example.com

Cheap buy loan guarantee click prize guarantee urgent credit loan urgent win unsubscribe money win money urgent click click here now.",1
"Subject: Invoice
From: promo@company.com
To: user@example.com

Proposal budget budget reminder thanks budget tonight notes team report reminder reminder proposal meeting thanks schedule lunch project schedule please see attached thanks regards.",0
"Subject: Promotion
From: promo@spammy.com
To: user@example.com

Click unsubscribe limit offer unsubscribe free win promotion click prize offer limit money promotion promotion click buy risk-free buy unsubscribe winner winner offer loan click here now.",1
"Subject: Limit
From: promo@spammy.com
To: user@example.com

Urgent cheap urgent free congratulations loan click cheap risk-free urgent risk-free offer prize free unsubscribe promotion free win risk-free unsubscribe congratulations buy $285 http://bit.ly/337 click here now.",1
"Subject: Risk-free buy credit
From: promo@spammy.com
To: user@example.com

Buy risk-free promotion congratulations click money cheap limit unsubscribe credit $58 http://bit.ly/695 click here now.",1
"Subject: Notes
From: promo@company.com
To: user@example.com

Thanks invoice discussion notes lunch attached attached meeting project regards reminder meeting attached regards invoice discussion budget thanks regards.",0
"Subject: Proposal notes thanks
From: promo@company.com
To: user@example.com

Regards proposal discussion proposal team thanks report meeting attached update reminder proposal family discussion attached notes budget family report regards discussion attached.",0
"Subject: Offer urgent
From: promo@spammy.com
To: user@example.com

Risk-free loan urgent win congratulations promotion unsubscribe credit congratulations limit cheap loan click here now.",1
"Subject: Family notes proposal
From: promo@company.com
To: user@example.com

Update family meeting invoice family report notes update schedule thanks tonight team tonight attached discussion regards thanks regards.",0
"Subject: Thanks
From: promo@company.com
To: user@example.com

Regards schedule schedule invoice attached invoice family budget thanks project family reminder team reminder report lunch report budget please see attached.",0
"Subject: Team regards update
From: promo@company.com
To: user@example.com

Tonight attached reminder invoice report team meeting budget team project thanks project family reminder tonight please see attached.",0
"Subject: Invoice report
From: promo@company.com
To: user@example.com

Thanks schedule update attached thanks invoice reminder project discussion team attached notes attached budget invoice meeting update meeting project lunch update meeting invoice proposal project.",0
"Subject: Guarantee
From: promo@spammy.com
To: user@example.com

Winner prize money risk-free credit promotion unsubscribe risk-free limit winner click risk-free offer $132 http://bit.ly/493 click here now.",1
"Subject: Tonight budget schedule
From: promo@company.com
To: user@example.com

Discussion project regards invoice regards team project attached update update update thanks family regards thanks lunch team reminder thanks meeting attached budget family attached regards regards invoice thanks regards.",0
"Subject: Budget
From: promo@company.com
To: user@example.com

Regards attached project meeting update tonight lunch notes attached tonight invoice tonight invoice lunch attached reminder attached family.",0
"Subject: Attached
From: promo@company.com
To: user@example.com

Proposal proposal report team invoice report report reminder family meeting please see attached.",0
"Subject: Winner click win
From: promo@spammy.com
To: user@example.com

Congratulations click money winner unsubscribe winner urgent loan offer risk-free loan loan congratulations prize click here now.",1
"Subject: Click risk-free
From: promo@spammy.com
To: user@example.com

Prize win prize buy unsubscribe cheap risk-free winner credit prize prize $268 http://bit.ly/397 click here now.",1
"Subject: Click
From: promo@spammy.com
To: user@example.com

Offer risk-free click risk-free guarantee risk-free offer urgent risk-free offer win $854 http://bit.ly/152 click here now.",1
"Subject: Notes team
From: promo@company.com
To: user@example.com

Lunch attached attached regards proposal regards invoice lunch report schedule schedule notes schedule thanks team update team thanks reminder please see attached thanks regards.",0
"Subject: Project budget team
From: promo@company.com
To: user@example.com

Budget attached schedule attached discussion attached budget project update invoice lunch attached invoice update invoice tonight reminder discussion please see attached thanks regards.",0
"Subject: Invoice
From: promo@company.com
To: user@example.com

Thanks schedule update family reminder family reminder tonight update discussion report reminder meeting attached reminder budget schedule proposal reminder report schedule project team thanks regards.",0
"Subject: Tonight discussion regards
From: promo@company.com
To: user@example.com

Budget schedule team lunch meeting schedule project thanks regards team budget thanks.",0
"Subject: Buy offer !!!
From: promo@spammy.com
To: user@example.com

Unsubscribe unsubscribe click prize winner loan congratulations offer win loan limit.",1
"Subject: Win cheap free
From: promo@spammy.com
To: user@example.com

Free money free cheap limit loan click risk-free promotion urgent risk-free guarantee limit prize buy credit prize limit limit promotion $133 http://bit.ly/907 click here now.",1
"Subject: Unsubscribe
From: promo@spammy.com
To: user@example.com

Credit loan guarantee buy winner free limit win risk-free buy buy congratulations cheap buy buy free buy $216 http://bit.ly/531.",1
"Subject: Schedule family
From: promo@company.com
To: user@example.com

Family notes project thanks meeting invoice schedule discussion invoice update invoice tonight report tonight meeting lunch regards family proposal tonight update project team lunch report report budget team.",0
"Subject: Urgent !!!
From: promo@spammy.com
To: user@example.com

Promotion prize risk-free cheap money risk-free buy guarantee risk-free offer prize guarantee winner winner prize cheap congratulations cheap guarantee promotion win money risk-free limit money $813 http://bit.ly/823.",1
"Subject: Urgent winner !!!
From: promo@spammy.com
To: user@example.com

Click money congratulations money prize guarantee risk-free cheap prize offer win loan money money click limit win loan promotion money unsubscribe buy congratulations unsubscribe buy $609 http://bit.ly/379.",1
"Subject: Offer
From: promo@spammy.com
To: user@example.com

Credit unsubscribe urgent win cheap win cheap winner promotion winner congratulations unsubscribe credit cheap offer money winner urgent promotion win credit limit urgent $682 http://bit.ly/317 click here now.",1
"Subject: Notes
From: promo@company.com
To: user@example.com

Family proposal schedule family regards thanks update project attached tonight discussion invoice meeting update lunch schedule discussion.",0
"Subject: Guarantee credit unsubscribe
From: promo@spammy.com
To: user@example.com

Congratulations credit loan win offer loan cheap urgent limit congratulations winner buy limit winner congratulations guarantee win guarantee free prize win buy free offer $186 http://bit.ly/730.",1
"Subject: Limit
From: promo@spammy.com
To: user@example.com

Free limit loan risk-free money free promotion loan free buy $680 http://bit.ly/854 click here now.",1
"Subject: Schedule reminder project
From: promo@company.com
To: user@example.com

Schedule budget report reminder notes attached thanks reminder report proposal notes tonight attached reminder proposal attached project meeting thanks please see attached thanks regards.",0
"Subject: Prize
From: promo@spammy.com
To: user@example.com

Guarantee risk-free click win free limit congratulations money winner congratulations credit prize prize.",1
"Subject: Notes lunch
From: promo@company.com
To: user@example.com

Schedule meeting discussion lunch report team regards thanks meeting budget schedule.",0
"Subject: Win risk-free credit
From: promo@spammy.com
To: user@example.com

Unsubscribe winner guarantee risk-free buy credit buy prize prize guarantee winner winner.",1
"Subject: Schedule budget
From: promo@company.com
To: user@example.com

Reminder discussion report meeting invoice update reminder update family proposal invoice budget schedule please see attached thanks regards.",0
"Subject: Urgent !!!
From: promo@spammy.com
To: user@example.com

Congratulations buy offer win cheap click unsubscribe limit click risk-free winner prize cheap $437 http://bit.ly/862 click here now.",1
"Subject: Schedule notes
From: promo@company.com
To: user@example.com

Regards thanks budget notes family tonight discussion regards update schedule invoice report regards please see attached.",0
"Subject: Schedule notes
From: promo@company.com
To: user@example.com

Budget attached schedule attached tonight invoice invoice meeting team tonight reminder budget budget proposal invoice schedule discussion reminder proposal family discussion meeting meeting report thanks regards.",0
"Subject: Lunch budget project
From: promo@company.com
To: user@example.com

Notes proposal attached meeting invoice team team tonight project team update schedule attached lunch thanks family schedule reminder thanks regards.",0
"Subject: Offer urgent !!!
From: promo@spammy.com
To: user@example.com

Offer free promotion money cheap money loan winner congratulations limit risk-free free risk-free guarantee credit click here now.",1
"Subject: Buy
From: promo@spammy.com
To: user@example.com

Unsubscribe urgent free limit money congratulations offer risk-free offer winner free prize congratulations unsubscribe congratulations credit limit winner risk-free urgent money urgent loan credit money $257 http://bit.ly/159 click here now.",1
"Subject: Team lunch
From: promo@company.com
To: user@example.com

Attached meeting discussion update meeting reminder report family update regards reminder tonight reminder tonight budget meeting attached meeting thanks regards.",0
"Subject: Buy risk-free
From: promo@spammy.com
To: user@example.com

Free credit click offer win guarantee money free click prize unsubscribe promotion winner urgent prize unsubscribe money offer click money win risk-free congratulations free $701 http://bit.ly/705 click here now.",1
"Subject: Promotion limit congratulations !!!
From: promo@spammy.com
To: user@example.com

Promotion buy free winner congratulations unsubscribe promotion promotion loan guarantee prize cheap cheap win congratulations winner unsubscribe loan win urgent limit $532 http://bit.ly/252 click here now.",1
"Subject: Prize !!!
From: promo@spammy.com
To: user@example.com

Loan congratulations winner buy prize risk-free free urgent risk-free promotion loan money loan urgent click here now.",1
"Subject: Discussion lunch
From: promo@company.com
To: user@example.com

Meeting meeting team invoice reminder budget attached discussion notes update update project team report notes schedule meeting budget notes please see attached.",0
"Subject: Money
From: promo@spammy.com
To: user@example.com

Risk-free winner loan loan offer loan urgent offer limit limit limit limit click here now.",1
"Subject: Meeting regards
From: promo@company.com
To: user@example.com

Notes invoice project tonight thanks budget tonight lunch report project.",0
"Subject: Urgent winner
From: promo@spammy.com
To: user@example.com

Click credit buy click free limit cheap unsubscribe buy money winner limit urgent urgent congratulations cheap click here now.",1
"Subject: Budget
From: promo@company.com
To: user@example.com

Attached regards report schedule invoice regards attached thanks family family thanks regards.",0
"Subject: Buy risk-free
From: promo@spammy.com
To: user@example.com

Prize money urgent winner money loan buy limit urgent loan win free win credit click here now.",1
"Subject: Free
From: promo@spammy.com
To: user@example.com

Winner unsubscribe promotion cheap free urgent loan offer click offer guarantee offer guarantee cheap click buy credit congratulations money credit free offer money urgent offer $517 http://bit.ly/175 click here now.",1
"Subject: Limit
From: promo@spammy.com
To: user@example.com

Offer risk-free winner cheap congratulations risk-free congratulations prize loan unsubscribe unsubscribe loan credit click unsubscribe limit click money loan win congratulations limit money offer click here now.",1
"Subject: Prize !!!
From: promo@spammy.com
To: user@example.com

Win credit click offer limit guarantee buy money money urgent free urgent buy urgent free buy urgent unsubscribe money buy guarantee $788 http://bit.ly/545 click here now.",1
"Subject: Thanks schedule
From: promo@company.com
To: user@example.com

Schedule regards budget schedule invoice invoice tonight update proposal discussion lunch report proposal report tonight budget please see attached.",0
"Subject: Family notes
From: promo@company.com
To: user@example.com

Budget regards lunch proposal proposal project meeting lunch proposal tonight meeting meeting discussion report project notes update notes.",0
"Subject: Unsubscribe !!!
From: promo@spammy.com
To: user@example.com

Limit loan cheap money cheap limit risk-free money credit loan limit click congratulations.",1
"Subject: Risk-free win offer
From: promo@spammy.com
To: user@example.com

Urgent loan offer promotion money limit click click winner promotion offer urgent win loan free money win prize offer offer buy cheap $636 http://bit.ly/619.",1
"Subject: Meeting report team
From: promo@company.com
To: user@example.com

Proposal discussion schedule proposal schedule tonight meeting update lunch invoice project schedule proposal budget meeting team regards lunch proposal.",0
"Subject: Offer buy free
From: promo@spammy.com
To: user@example.com

Limit prize risk-free credit unsubscribe buy credit win congratulations click promotion cheap limit promotion click free click $52 http://bit.ly/844.",1
"Subject: Guarantee click
From: promo@spammy.com
To: user@example.com

Risk-free buy urgent guarantee prize offer risk-free prize guarantee credit free promotion prize cheap promotion risk-free loan free $466 http://bit.ly/438 click here now.",1
"Subject: Budget tonight
From: promo@company.com
To: user@example.com

Thanks thanks schedule invoice meeting discussion attached team schedule discussion regards thanks update proposal project regards team please see attached thanks regards.",0
"Subject: Regards reminder notes
From: promo@company.com
To: user@example.com

Invoice project attached attached project regards report invoice lunch attached discussion discussion update update reminder reminder tonight schedule budget tonight regards update family regards project proposal budget thanks regards.",0
"Subject: Cheap buy offer !!!
From: promo@spammy.com
To: user@example.com

Limit free loan cheap loan credit guarantee guarantee urgent cheap click money unsubscribe winner guarantee unsubscribe buy prize click here now.",1
"Subject: Loan congratulations
From: promo@spammy.com
To: user@example.com

Win urgent congratulations urgent cheap credit credit click click risk-free click offer promotion credit cheap win free promotion buy promotion win promotion promotion winner click here now.",1
"Subject: Meeting
From: promo@company.com
To: user@example.com

Notes project meeting proposal invoice proposal attached report project reminder proposal proposal reminder reminder proposal proposal thanks notes reminder meeting invoice notes proposal discussion attached attached discussion budget regards.",0
"Subject: Report family update
From: promo@company.com
To: user@example.com

Discussion schedule proposal project budget family notes attached report meeting update project reminder report notes tonight family attached reminder team notes meeting budget team regards regards.",0
"Subject: Family
From: promo@company.com
To: user@example.com

Update proposal budget proposal schedule schedule update tonight team regards proposal tonight proposal tonight discussion.",0
"Subject: Lunch tonight
From: promo@company.com
To: user@example.com

Reminder tonight budget invoice project update meeting meeting family meeting report reminder regards discussion attached team family budget report update report proposal notes lunch team discussion proposal please see attached.",0
"Subject: Reminder report family
From: promo@company.com
To: user@example.com

Thanks family team lunch attached discussion project regards project meeting schedule notes notes invoice regards team notes proposal thanks report project regards notes meeting proposal regards meeting thanks regards.",0
"Subject: Budget attached
From: promo@company.com
To: user@example.com

Invoice meeting budget notes thanks update thanks proposal team reminder budget thanks lunch proposal meeting proposal tonight schedule regards discussion thanks family project report family discussion please see attached thanks regards.",0
"Subject: Family notes
From: promo@company.com
To: user@example.com

Invoice tonight project lunch project regards budget tonight thanks regards.",0
"Subject: Risk-free offer !!!
From: promo@spammy.com
To: user@example.com

Promotion guarantee free offer congratulations winner winner loan urgent promotion congratulations cheap promotion risk-free free prize guarantee credit urgent $553 http://bit.ly/346 click here now.",1
"Subject: Schedule report
From: promo@company.com
To: user@example.com

Discussion notes attached meeting update discussion attached project proposal report proposal thanks team team.",0
"Subject: Click unsubscribe !!!
From: promo@spammy.com
To: user@example.com

Risk-free prize offer winner prize credit unsubscribe prize risk-free cheap congratulations congratulations promotion urgent win promotion winner credit cheap $274 http://bit.ly/343 click here now.",1
"Subject: Limit offer cheap
From: promo@spammy.com
To: user@example.com

Click winner money click offer limit promotion prize congratulations credit click here now.",1
"Subject: Report proposal
From: promo@company.com
To: user@example.com

Discussion reminder proposal thanks reminder project invoice discussion thanks budget proposal family thanks invoice reminder discussion update budget tonight thanks notes meeting thanks regards.",0
"Subject: Attached regards
From: promo@company.com
To: user@example.com

Proposal lunch thanks report thanks discussion invoice lunch family invoice update report meeting report notes attached tonight budget project regards thanks schedule invoice thanks report regards proposal thanks regards.",0
"Subject: Family project
From: promo@company.com
To: user@example.com

Invoice schedule tonight team invoice tonight invoice update report meeting team project regards report lunch report budget invoice update meeting meeting schedule budget team team report attached family.",0
"Subject: Promotion
From: promo@spammy.com
To: user@example.com

Prize prize cheap winner limit buy promotion win offer risk-free cheap loan offer credit congratulations unsubscribe credit unsubscribe loan buy offer winner unsubscribe buy guarantee.",1
"Subject: Family project
From: promo@company.com
To: user@example.com

Project project attached reminder discussion attached discussion regards meeting attached lunch tonight reminder update discussion notes reminder.",0
"Subject: Tonight
From: promo@company.com
To: user@example.com

Discussion proposal proposal proposal notes reminder proposal project report proposal schedule notes meeting invoice invoice invoice budget reminder thanks regards.",0
"Subject: Congratulations promotion win
From: promo@spammy.com
To: user@example.com

Click cheap offer win cheap promotion promotion money buy unsubscribe click here now.",1
"Subject: Thanks
From: promo@company.com
To: user@example.com

Tonight meeting discussion reminder thanks team reminder report budget tonight.",0
"Subject: Invoice
From: promo@company.com
To: user@example.com

Proposal proposal meeting notes notes reminder meeting reminder lunch update schedule regards team schedule reminder report lunch budget report thanks regards.",0
"Subject: Proposal
From: promo@company.com
To: user@example.com

Lunch report report regards lunch lunch tonight attached.",0
"Subject: Money
From: promo@spammy.com
To: user@example.com

Limit buy risk-free winner offer buy promotion credit loan money money offer loan money loan offer loan unsubscribe unsubscribe winner cheap guarantee offer $641 http://bit.ly/643.",1
"Subject: Proposal discussion
From: promo@company.com
To: user@example.com

Family meeting reminder tonight reminder family proposal discussion regards notes please see attached thanks regards.",0
"Subject: Discussion regards
From: promo@company.com
To: user@example.com

Discussion invoice notes thanks reminder meeting reminder reminder project reminder project reminder update schedule team schedule discussion.",0
"Subject: Thanks
From: promo@company.com
To: user@example.com

Discussion discussion lunch budget discussion budget notes invoice tonight invoice tonight please see attached.",0
"Subject: Invoice meeting proposal
From: promo@company.com
To: user@example.com

Regards lunch tonight attached meeting meeting notes project discussion proposal project schedule schedule project project proposal.",0
"Subject: Risk-free limit prize
From: promo@spammy.com
To: user@example.com

Unsubscribe credit loan free credit promotion free promotion unsubscribe buy click win limit loan prize cheap click here now.",1
"Subject: Reminder update family
From: promo@company.com
To: user@example.com

Project notes project schedule budget team schedule tonight proposal invoice budget thanks.",0
"Subject: Unsubscribe risk-free offer !!!
From: promo@spammy.com
To: user@example.com

Win credit buy click cheap congratulations click loan risk-free click guarantee winner prize money promotion $479 http://bit.ly/812 click here now.",1
"Subject: Project
From: promo@company.com
To: user@example.com

Reminder update schedule proposal attached reminder family reminder please see attached thanks regards.",0
"Subject: Unsubscribe
From: promo@spammy.com
To: user@example.com

Winner congratulations credit money credit free promotion prize click winner cheap guarantee risk-free winner offer congratulations risk-free urgent unsubscribe risk-free winner money guarantee credit credit $512 http://bit.ly/253 click here now.",1
"Subject: Meeting regards budget
From: promo@company.com
To: user@example.com

Notes notes reminder team lunch proposal budget meeting project thanks invoice reminder invoice discussion invoice lunch update update family.",0
"Subject: Regards report project
From: promo@company.com
To: user@example.com

Reminder attached team regards budget notes project tonight report budget meeting meeting family proposal update project update reminder team notes reminder schedule discussion regards project thanks regards.",0
"Subject: Buy !!!
From: promo@spammy.com
To: user@example.com

Click limit loan offer cheap risk-free urgent prize cheap unsubscribe urgent money free winner click offer buy urgent unsubscribe unsubscribe risk-free credit credit loan credit click here now.",1
"Subject: Meeting thanks
From: promo@company.com
To: user@example.com

Tonight thanks project regards thanks schedule budget meeting update update report team attached proposal.",0
"Subject: Tonight
From: promo@company.com
To: user@example.com

Schedule meeting team budget meeting invoice thanks schedule update project budget lunch tonight thanks lunch invoice tonight budget tonight attached family lunch regards team attached project reminder report report.",0
"Subject: Offer loan !!!
From: promo@spammy.com
To: user@example.com

Urgent promotion win winner winner limit unsubscribe win promotion urgent guarantee limit free offer free winner loan loan offer risk-free guarantee click here now.",1
"Subject: Schedule
From: promo@company.com
To: user@example.com

Budget proposal team proposal update reminder team report family thanks regards.",0
